address,city,created_at,description,description_en,description_fr,display_description,display_specialties,email,featured,id,latitude,logo_url,longitude,name,opening_hours,phone,postal_code,province,specialties,specialties_en,specialties_fr,type,updated_at,website
Keizer Karellaan 420,Sint-Agatha-Berchem,2025-12-27 18:50:14,BASILIX SHOPPING - BRUSSELS,BASILIX SHOPPING - BRUSSELS,BASILIX SHOPPING - BRUSSELS,BASILIX SHOPPING - BRUSSELS,,,0,2385,50.8720986,/logo/valentino.jpg,4.2953692,Valentino Chocolatier,,,1082.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Gasthuisstraat 20,Beerse,2025-12-27 18:50:14,BEERSE - AU MAISON,BEERSE - AU MAISON,BEERSE - AU MAISON,BEERSE - AU MAISON,,,0,2386,51.3210799,/logo/valentino.jpg,4.8562568,Valentino Chocolatier,,,2340.0,Antwerpen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Belseledorp,Sint-Niklaas,2025-12-27 18:50:14,BELSELE - BEANS AND DREAMS,BELSELE - BEANS AND DREAMS,BELSELE - BEANS AND DREAMS,BELSELE - BEANS AND DREAMS,,,0,2387,51.1465417,/logo/valentino.jpg,4.094742,Valentino Chocolatier,,,9111.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Tolpoortstraat 55,Deinze,2025-12-27 18:50:14,DEINZE - FLAGSHIP,DEINZE - FLAGSHIP,DEINZE - FLAGSHIP,DEINZE - FLAGSHIP,,,0,2388,50.9808684,/logo/valentino.jpg,3.5292469,Valentino Chocolatier,,,9800.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Nieuwstraat 133,Diepenbeek,2025-12-27 18:50:14,DIEPENBEEK - 'T CEYZOEN,DIEPENBEEK - 'T CEYZOEN,DIEPENBEEK - 'T CEYZOEN,DIEPENBEEK - 'T CEYZOEN,,,0,2389,50.9220648,/logo/valentino.jpg,5.4465096,Valentino Chocolatier,,,3590.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Verheydenstraat 47,Dilbeek,2025-12-27 18:50:14,DILBEEK - FLAGSHIP,DILBEEK - FLAGSHIP,DILBEEK - FLAGSHIP,DILBEEK - FLAGSHIP,,,0,2390,50.8448594,/logo/valentino.jpg,4.2614149,Valentino Chocolatier,,,1700.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Hogeweg 101,Aalst (Erembodegem),2025-12-27 18:50:14,EREMBODEGEM - BO E BELLE,EREMBODEGEM - BO E BELLE,EREMBODEGEM - BO E BELLE,EREMBODEGEM - BO E BELLE,,,0,2391,50.921086,/logo/valentino.jpg,4.0666715,Valentino Chocolatier,,,9320.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Stationsstraat 39,Genk,2025-12-27 18:50:14,GENK - FLAGSHIP,GENK - FLAGSHIP,GENK - FLAGSHIP,GENK - FLAGSHIP,,,0,2392,50.9651568,/logo/valentino.jpg,5.5007249,Valentino Chocolatier,,,3600.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Groentenmarkt 19,Gent,2025-12-27 18:50:14,GENT - ZOETSE,GENT - ZOETSE,GENT - ZOETSE,GENT - ZOETSE,,,0,2393,51.0559864,/logo/valentino.jpg,3.722524,Valentino Chocolatier,,,9000.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Oudenaardsestraat 3,Geraardsbergen,2025-12-27 18:50:14,GERAARDSBERGEN - FYNELL,GERAARDSBERGEN - FYNELL,GERAARDSBERGEN - FYNELL,GERAARDSBERGEN - FYNELL,,,0,2394,50.7718791,/logo/valentino.jpg,3.8759921,Valentino Chocolatier,,,9500.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Edingsesteenweg 3,Gooik,2025-12-27 18:50:14,GOOIK - FLAVOR SHOP,GOOIK - FLAVOR SHOP,GOOIK - FLAVOR SHOP,GOOIK - FLAVOR SHOP,,,0,2395,50.8064135,/logo/valentino.jpg,4.131296,Valentino Chocolatier,,,1755.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Pastoor Woutersstraat 14,Grimbergen,2025-12-27 18:50:14,GRIMBERGEN - FLAGSHIP,GRIMBERGEN - FLAGSHIP,GRIMBERGEN - FLAGSHIP,GRIMBERGEN - FLAGSHIP,,,0,2396,50.9322957,/logo/valentino.jpg,4.3707069,Valentino Chocolatier,,,1850.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Beestenmarkt 3,Halle,2025-12-27 18:50:14,HALLE - FLAGSHIP,HALLE - FLAGSHIP,HALLE - FLAGSHIP,HALLE - FLAGSHIP,,,0,2397,50.7358866,/logo/valentino.jpg,4.2361204,Valentino Chocolatier,,,1500.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Poststraat 3a,Halle,2025-12-27 18:50:14,HALLE - Streekproductencentrum Halle,HALLE - Streekproductencentrum Halle,HALLE - Streekproductencentrum Halle,HALLE - Streekproductencentrum Halle,,,0,2398,50.7332066,/logo/valentino.jpg,4.2319005,Valentino Chocolatier,,,1500.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Hulshoutsesteenweg 37,Heist-op-den-Berg,2025-12-27 18:50:14,HEIST OP DEN BERG - FOTOKUNST,HEIST OP DEN BERG - FOTOKUNST,HEIST OP DEN BERG - FOTOKUNST,HEIST OP DEN BERG - FOTOKUNST,,,0,2399,51.082166,/logo/valentino.jpg,4.7719619,Valentino Chocolatier,,,2220.0,Antwerpen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Grote Baan 76,Herk-de-Stad,2025-12-27 18:50:14,HERK DE STAD-HALEN - FLAGSHIP,HERK DE STAD-HALEN - FLAGSHIP,HERK DE STAD-HALEN - FLAGSHIP,HERK DE STAD-HALEN - FLAGSHIP,,,0,2400,50.9482268,/logo/valentino.jpg,5.1229378,Valentino Chocolatier,,,3540.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Ninoofsesteenweg 5,Herne,2025-12-27 18:50:14,HERNE - CHOCONELLY,HERNE - CHOCONELLY,HERNE - CHOCONELLY,HERNE - CHOCONELLY,,,0,2401,50.7262926,/logo/valentino.jpg,4.0318824,Valentino Chocolatier,,,1540.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Bilzersteenweg 50,Hoeselt,2025-12-27 18:50:14,HOESELT-BILZEN - FLAGSHIP,HOESELT-BILZEN - FLAGSHIP,HOESELT-BILZEN - FLAGSHIP,HOESELT-BILZEN - FLAGSHIP,,,0,2402,50.8561863,/logo/valentino.jpg,5.4966861,Valentino Chocolatier,,,3730.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Stationsstraat 45,Kapellen,2025-12-27 18:50:14,KAPELLEN - FLAGSHIP,KAPELLEN - FLAGSHIP,KAPELLEN - FLAGSHIP,KAPELLEN - FLAGSHIP,,,0,2403,51.313895,/logo/valentino.jpg,4.4323319,Valentino Chocolatier,,,2950.0,Antwerpen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Gemeenteplein 5,Keerbergen,2025-12-27 18:50:14,KEERBERGEN - MUCHO GUSTO,KEERBERGEN - MUCHO GUSTO,KEERBERGEN - MUCHO GUSTO,KEERBERGEN - MUCHO GUSTO,,,0,2404,51.0037985,/logo/valentino.jpg,4.6286237,Valentino Chocolatier,,,3140.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Prosper Thuysbaertlaan 8,Lokeren,2025-12-27 18:50:14,LOKEREN - JEAN.,LOKEREN - JEAN.,LOKEREN - JEAN.,LOKEREN - JEAN.,,,0,2405,51.1060718,/logo/valentino.jpg,3.9889156,Valentino Chocolatier,,,9160.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Koninginnelaan 115 bus 32,Maasmechelen,2025-12-27 18:50:14,MAASMECHELEN M2 - WOONDECORATIE JOHAN,MAASMECHELEN M2 - WOONDECORATIE JOHAN,MAASMECHELEN M2 - WOONDECORATIE JOHAN,MAASMECHELEN M2 - WOONDECORATIE JOHAN,,,0,2406,50.9727019,/logo/valentino.jpg,5.6653085,Valentino Chocolatier,,,3630.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Nieuwstraat 8,Merchtem,2025-12-27 18:50:14,MERCHTEM - FLAGSHIP,MERCHTEM - FLAGSHIP,MERCHTEM - FLAGSHIP,MERCHTEM - FLAGSHIP,,,0,2407,50.9586511,/logo/valentino.jpg,4.2318985,Valentino Chocolatier,,,1785.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Stationsstraat 17,Pelt,2025-12-27 18:50:14,NEERPELT - SOOF,NEERPELT - SOOF,NEERPELT - SOOF,NEERPELT - SOOF,,,0,2408,51.2273026,/logo/valentino.jpg,5.4356456,Valentino Chocolatier,,,3910.0,Limburg,,,,winkel,2025-12-27 18:50:14,https://valentinobelgium.com
Pieter Deswartelaan 1,Nieuwpoort,2025-12-27 18:50:15,NIEUWPOORT - PONTALBERT,NIEUWPOORT - PONTALBERT,NIEUWPOORT - PONTALBERT,NIEUWPOORT - PONTALBERT,,,0,2409,51.133381,/logo/valentino.jpg,2.7555671,Valentino Chocolatier,,,8620.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Centrumlaan 4,Ninove,2025-12-27 18:50:15,NINOVE - FLAGSHIP,NINOVE - FLAGSHIP,NINOVE - FLAGSHIP,NINOVE - FLAGSHIP,,,0,2410,50.8345712,/logo/valentino.jpg,4.0224445,Valentino Chocolatier,,,9400.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Diestersesteenweg 61,Beringen,2025-12-27 18:50:15,PAAL-BERINGEN – CHOCOSJIEK,PAAL-BERINGEN – CHOCOSJIEK,PAAL-BERINGEN – CHOCOSJIEK,PAAL-BERINGEN – CHOCOSJIEK,,,0,2411,51.0365952,/logo/valentino.jpg,5.1673495,Valentino Chocolatier,,,3583.0,Limburg,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Mechelbaan 467,Putte,2025-12-27 18:50:15,PUTTE - TARTUFO,PUTTE - TARTUFO,PUTTE - TARTUFO,PUTTE - TARTUFO,,,0,2412,51.0556963,/logo/valentino.jpg,4.631037,Valentino Chocolatier,,,2580.0,Antwerpen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Luikersteenweg 328e,Hasselt,2025-12-27 18:50:15,RAPERTINGEN - FLAGSHIP,RAPERTINGEN - FLAGSHIP,RAPERTINGEN - FLAGSHIP,RAPERTINGEN - FLAGSHIP,,,0,2413,50.9056057,/logo/valentino.jpg,5.3575573,Valentino Chocolatier,,,3500.0,Limburg,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Europalaan 7,Retie,2025-12-27 18:50:15,RETIE - HORTI HOUSE,RETIE - HORTI HOUSE,RETIE - HORTI HOUSE,RETIE - HORTI HOUSE,,,0,2414,51.2743757,/logo/valentino.jpg,5.0848329,Valentino Chocolatier,,,2470.0,Antwerpen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Albertusplein 5,Scherpenheuvel-Zichem,2025-12-27 18:50:15,SCHERPENHEUVEL - FLAGSHIP,SCHERPENHEUVEL - FLAGSHIP,SCHERPENHEUVEL - FLAGSHIP,SCHERPENHEUVEL - FLAGSHIP,,,0,2415,50.979763,/logo/valentino.jpg,4.9766623,Valentino Chocolatier,,,3270.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Borredam 28,Ternat,2025-12-27 18:50:15,TERNAT - THE SPOT,TERNAT - THE SPOT,TERNAT - THE SPOT,TERNAT - THE SPOT,,,0,2416,50.8727415,/logo/valentino.jpg,4.1758746,Valentino Chocolatier,,,1740.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Maastrichterstraat 33,Tongeren,2025-12-27 18:50:15,TONGEREN - HUIZE PUCK,TONGEREN - HUIZE PUCK,TONGEREN - HUIZE PUCK,TONGEREN - HUIZE PUCK,,,0,2417,50.7816689,/logo/valentino.jpg,5.4655913,Valentino Chocolatier,,,3700.0,Limburg,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Grote Steenweg 10,Laakdal,2025-12-27 18:50:15,VEERLE LAAKDAL - BLOEMENLAND,VEERLE LAAKDAL - BLOEMENLAND,VEERLE LAAKDAL - BLOEMENLAND,VEERLE LAAKDAL - BLOEMENLAND,,,0,2418,51.0787821,/logo/valentino.jpg,4.955647,Valentino Chocolatier,,,2431.0,Antwerpen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Zandberg 10,Zele,2025-12-27 18:50:15,ZELE - BASKETS4AREASON,ZELE - BASKETS4AREASON,ZELE - BASKETS4AREASON,ZELE - BASKETS4AREASON,,,0,2419,51.0681405,/logo/valentino.jpg,4.0451512,Valentino Chocolatier,,,9240.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Handelslei 96,Zoersel,2025-12-27 18:50:15,ZOERSEL - FLAGSHIP,ZOERSEL - FLAGSHIP,ZOERSEL - FLAGSHIP,ZOERSEL - FLAGSHIP,,,0,2420,51.2654365,/logo/valentino.jpg,4.6368145,Valentino Chocolatier,,,2980.0,Antwerpen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Ten Ede 91,Zottegem,2025-12-27 18:50:15,ZOTTEGEM - FLAGSHIP,ZOTTEGEM - FLAGSHIP,ZOTTEGEM - FLAGSHIP,ZOTTEGEM - FLAGSHIP,,,0,2421,50.839258,/logo/valentino.jpg,3.8120738,Valentino Chocolatier,,,9620.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Zuidlaan 28,Zwalm,2025-12-27 18:50:15,ZWALM – CONFISERIE ISABELLE,ZWALM – CONFISERIE ISABELLE,ZWALM – CONFISERIE ISABELLE,ZWALM – CONFISERIE ISABELLE,,,0,2422,50.8781951,/logo/valentino.jpg,3.7328724,Valentino Chocolatier,,,9630.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Otegemstraat 62,Zwevegem,2025-12-27 18:50:15,ZWEVEGEM - PRINCESS,ZWEVEGEM - PRINCESS,ZWEVEGEM - PRINCESS,ZWEVEGEM - PRINCESS,,,0,2423,50.8127589,/logo/valentino.jpg,3.3374307,Valentino Chocolatier,,,8550.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Kapelstraat 27,Hove,2025-12-27 18:50:15,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2424,51.1539673,/logo/valentino.jpg,4.4695429,Valentino Chocolatier,,,2540.0,Antwerpen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:15,https://valentinobelgium.com
Bruggesteenweg 46,Ruiselede,2025-12-27 18:50:27,Belgische chocolatier - Van Bij Ons,Belgian chocolatier - Van Bij Ons,Chocolaterie belge - Van Bij Ons,Belgische chocolatier - Van Bij Ons,,,0,2743,51.0566342,,3.3776733,Van Bij Ons,,,8755.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:27,
Robert Dansaertlaan 17/J,Groot-Bijgaarden,2025-12-27 18:50:27,Belgische chocolatier - Van Dender Chocolates,Belgian chocolatier - Van Dender Chocolates,Chocolaterie belge - Van Dender Chocolates,Belgische chocolatier - Van Dender Chocolates,,,0,2744,50.8659071,,4.2580312,Van Dender Chocolates,,,1702.0,Vlaams-Brabant,,,,winkel,2025-12-27 18:50:27,
Chau. de Wavre 643,Etterbeek,2025-12-27 18:50:27,Belgische chocolatier,Belgian chocolatier,Chocolaterie belge,Belgische chocolatier,,,0,2745,50.8342326,,4.3943073,Vandenhende,,+32 2 644 63 00,1040.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:27,http://www.chocolatier-vandenhende.be/
Wakkensesteenweg 34,Oeselgem,2025-12-27 18:50:27,Belgische chocolatier - Veronique Cottens,Belgian chocolatier - Veronique Cottens,Chocolaterie belge - Veronique Cottens,Belgische chocolatier - Veronique Cottens,,,0,2748,50.9335066,,3.428325,Veronique Cottens,,,8720.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:27,
Fin de Ville 33/B000,Houffalize,2025-12-27 18:50:27,Belgische chocolatier - Vincent Fontaine Chocolatier,Belgian chocolatier - Vincent Fontaine Chocolatier,Chocolaterie belge - Vincent Fontaine Chocolatier,Belgische chocolatier - Vincent Fontaine Chocolatier,,,0,2749,50.1277846,,5.788446,Vincent Fontaine Chocolatier,,,6660.0,Luxemburg,,,,winkel,2025-12-27 18:50:27,https://www.coeurdelardenne.be
Veurnseweg 153,Brielen,2025-12-27 18:50:28,Belgische chocolatier - Virgina Maertens,Belgian chocolatier - Virgina Maertens,Chocolaterie belge - Virgina Maertens,Belgische chocolatier - Virgina Maertens,,,0,2750,50.8674823,,2.8494303,Virgina Maertens,,,8900.0,West-Vlaanderen,,,,winkel,2025-12-27 18:50:28,
Kerkstraat 39,Tielen,2025-12-27 18:50:28,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2751,51.2432562,,4.9002959,Wendy's Shop,,,2460.0,Antwerpen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:28,https://wendysshop.be
"12, Place du Grand Sablon",Bruxelles,2025-12-27 18:50:15,"In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.","Over the decades, Wittamer has built an outstanding international reputation, becoming a true benchmark in exceptional artisanal pâtisserie, celebrated for its unparalleled craftsmanship and the remarkable quality of its creations.","Au fil des décennies, Wittamer s'est forgé une réputation internationale remarquable, devenant une véritable référence en pâtisserie artisanale d'exception, reconnue pour son savoir-faire inégalé et la qualité remarquable de ses créations.","In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.",,commande@wittamer.com,1,2425,50.8412312,/logo/wittamer.jpg,4.3550312,Wittamer,,+32 2 318 16 22,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:15,https://wittamer.com
"22, Rue Edith Cavell",Uccle,2025-12-27 18:50:15,"In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.","Over the decades, Wittamer has built an outstanding international reputation, becoming a true benchmark in exceptional artisanal pâtisserie, celebrated for its unparalleled craftsmanship and the remarkable quality of its creations.","Au fil des décennies, Wittamer s'est forgé une réputation internationale remarquable, devenant une véritable référence en pâtisserie artisanale d'exception, reconnue pour son savoir-faire inégalé et la qualité remarquable de ses créations.","In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.",,commande@wittamer.com,0,2426,50.813322,/logo/wittamer.jpg,4.3568866,Wittamer,,+32 2 315 55 97,1180.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:15,https://wittamer.com
"1359A, Chaussée de Waterloo",Uccle,2025-12-27 18:50:15,"In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.","Over the decades, Wittamer has built an outstanding international reputation, becoming a true benchmark in exceptional artisanal pâtisserie, celebrated for its unparalleled craftsmanship and the remarkable quality of its creations.","Au fil des décennies, Wittamer s'est forgé une réputation internationale remarquable, devenant une véritable référence en pâtisserie artisanale d'exception, reconnue pour son savoir-faire inégalé et la qualité remarquable de ses créations.","In de loop der decennia heeft Wittamer een uitzonderlijke internationale reputatie opgebouwd en is het uitgegroeid tot een absolute referentie in verfijnde ambachtelijke patisserie, geroemd om zijn ongeëvenaard vakmanschap en de uitmuntende kwaliteit van zijn creaties.",,commande@wittamer.com,0,2427,50.7891713,/logo/wittamer.jpg,4.3747309,Wittamer,,+32 2 315 51 50,1180.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:15,https://wittamer.com
Grand'Place 24,Chimay,2025-12-27 18:50:28,Belgische chocolatier - Xanys,Belgian chocolatier - Xanys,Chocolaterie belge - Xanys,Belgische chocolatier - Xanys,,,0,2752,50.0491243,,4.3162307,Xanys,,,6460.0,Henegouwen,,,,winkel,2025-12-27 18:50:28,https://www.petitcadeau.be
Onze-Lieve-Vrouwestraat 108,Mechelen,2025-12-27 18:50:28,Belgische chocolatier - ZOET,Belgian chocolatier - ZOET,Chocolaterie belge - ZOET,Belgische chocolatier - ZOET,,,0,2755,51.022569,,4.4813775,ZOET,,,2800.0,Antwerpen,,,,winkel,2025-12-27 18:50:28,http://www.myrads.be
Groenplaats 10,Antwerpen,2025-12-27 18:50:28,Boutique chocolatier in Antwerpen. Verse pralines dagelijks bereid.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Boutique chocolatier in Antwerpen. Verse pralines dagelijks bereid.,Verse pralines,info@zabar.be,0,2753,51.2195367,,4.4008868,Zabar,,+32 3 231 78 45,2000.0,Antwerpen,Verse pralines,Chocolat artisanal,chocoladefondue,winkel,2025-12-27 18:50:28,https://www.zabar.be
Rue de Lisbonne 75C,l'Escaillère,2025-12-27 18:50:28,Belgische chocolatier - Zalig Zoet,Belgian chocolatier - Zalig Zoet,Chocolaterie belge - Zalig Zoet,Belgische chocolatier - Zalig Zoet,,,0,2754,49.9519474,,4.4220878,Zalig Zoet,,,6464.0,Henegouwen,,,,winkel,2025-12-27 18:50:28,
Lange Riddersstraat 51,Antwerpen,2025-12-27 18:50:17,Belgische chocolatier - catharine moortgat,Belgian chocolatier - catharine moortgat,Chocolaterie belge - catharine moortgat,Belgische chocolatier - catharine moortgat,,,0,2479,51.2159508,,4.3966478,catharine moortgat,,,2000.0,Antwerpen,,,,winkel,2025-12-27 18:50:17,
Adegem-Dorp 20,Adegem,2025-12-27 18:50:23,Belgische chocolatier - l'Une et l'autre,Belgian chocolatier - l'Une et l'autre,Chocolaterie belge - l'Une et l'autre,Belgische chocolatier - l'Une et l'autre,,,0,2617,51.2026286,,3.4862658,l'Une et l'autre,,,9991.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:23,http://www.lune-et-lautre.be
Rue du Progrès 42/b,Montigny-le-Tilleul,2025-12-27 18:50:26,Belgische chocolatier - save animals,Belgian chocolatier - save animals,Chocolaterie belge - save animals,Belgische chocolatier - save animals,,,0,2710,50.3813448,,4.3687707,save animals,,,6110.0,Henegouwen,,,,winkel,2025-12-27 18:50:26,
